record_id,text,timestamp,topic,region,true_polarity,data_source,clean_text,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label,year_month,month_name,week
KE-0481,Cost of unga and basic commodities unbearable. Ordinary Kenyans are suffering.,2022-07-23 11:30:57,Economy,Garissa,negative,SYNTHETIC_DEMO,cost of unga and basic commodities unbearable. ordinary kenyans are suffering.,0.237,0.763,0.0,-0.4767,Negative,2022-07,Jul 2022,29
KE-0460,NSE gains 3% this week on investor confidence. Markets looking healthy.,2022-07-23 16:21:00,Economy,Thika,positive,SYNTHETIC_DEMO,nse gains 3% this week on investor confidence. markets looking healthy.,0.0,0.488,0.512,0.8126,Positive,2022-07,Jul 2022,29
KE-0143,Violence at polling stations is shameful. Our democracy is under threat.,2022-07-23 17:58:12,Elections,Eldoret,negative,SYNTHETIC_DEMO,violence at polling stations is shameful. our democracy is under threat.,0.572,0.428,0.0,-0.8934,Negative,2022-07,Jul 2022,29
KE-0434,Doctors still on strike after 3 weeks. Patients dying in hospital corridors.,2022-07-24 02:04:37,Healthcare,Kakamega,negative,SYNTHETIC_DEMO,doctors still on strike after 3 weeks. patients dying in hospital corridors.,0.12,0.88,0.0,-0.128,Negative,2022-07,Jul 2022,29
KE-0323,Police deployment ahead of elections praised for professionalism. Calm maintained.,2022-07-24 07:13:45,Security,Thika,positive,SYNTHETIC_DEMO,police deployment ahead of elections praised for professionalism. calm maintained.,0.0,0.593,0.407,0.6705,Positive,2022-07,Jul 2022,29
KE-0032,Police brutality during protests is deeply troubling. Officers must be held accountable.,2022-07-24 22:16:34,Security,Kisumu,negative,SYNTHETIC_DEMO,police brutality during protests is deeply troubling. officers must be held accountable.,0.519,0.481,0.0,-0.8655,Negative,2022-07,Jul 2022,29
KE-0022,Treasury releases mid-year budget review. Spending adjustments noted across ministries.,2022-07-25 11:42:11,Economy,Kakamega,neutral,SYNTHETIC_DEMO,treasury releases mid-year budget review. spending adjustments noted across ministries.,0.0,0.833,0.167,0.2023,Positive,2022-07,Jul 2022,30
KE-0027,Tallying of results continues at constituency level. Updates pending.,2022-07-25 23:15:16,Elections,Kisumu,neutral,SYNTHETIC_DEMO,tallying of results continues at constituency level. updates pending.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0411,GSU units deployed to election hotspots in advance of voting day.,2022-07-26 05:39:55,Security,Nakuru,neutral,SYNTHETIC_DEMO,gsu units deployed to election hotspots in advance of voting day.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0196,IEBC confirms voter turnout at 63% nationally as of midday.,2022-07-26 06:49:44,Elections,Kisumu,neutral,SYNTHETIC_DEMO,iebc confirms voter turnout at 63% nationally as of midday.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0485,Corruption in government tenders is endemic. Nothing changes regardless of who wins.,2022-07-26 16:34:47,Governance,Nairobi,negative,SYNTHETIC_DEMO,corruption in government tenders is endemic. nothing changes regardless of who wins.,0.0,0.654,0.346,0.6486,Positive,2022-07,Jul 2022,30
KE-0304,Voter intimidation reported in several constituencies. This is unacceptable.,2022-07-27 09:20:40,Elections,Nyeri,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-07,Jul 2022,30
KE-0013,Banditry in Laikipia threatening lives and livelihoods. Enough is enough.,2022-07-27 10:32:40,Security,Mombasa,negative,SYNTHETIC_DEMO,banditry in laikipia threatening lives and livelihoods. enough is enough.,0.256,0.602,0.143,-0.3612,Negative,2022-07,Jul 2022,30
KE-0416,Devolution has brought services closer to citizens. Counties are delivering.,2022-07-27 19:58:50,Governance,Kakamega,positive,SYNTHETIC_DEMO,devolution has brought services closer to citizens. counties are delivering.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0486,Exports of tea and horticulture hit record highs. Agriculture sector thriving.,2022-07-28 01:26:27,Economy,Garissa,positive,SYNTHETIC_DEMO,exports of tea and horticulture hit record highs. agriculture sector thriving.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0381,Fuel prices at an all-time high. The government must act now. #FuelCrisis,2022-07-28 10:19:13,Economy,Nyeri,negative,SYNTHETIC_DEMO,fuel prices at an all-time high. the government must act now. fuelcrisis,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0023,Voting underway in all 47 counties. Results expected by evening. #KenyaElections2022,2022-07-28 12:55:34,Elections,Nairobi,neutral,SYNTHETIC_DEMO,voting underway in all 47 counties. results expected by evening. kenyaelections2022,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0130,Tallying of results continues at constituency level. Updates pending.,2022-07-29 00:08:06,Elections,Eldoret,neutral,SYNTHETIC_DEMO,tallying of results continues at constituency level. updates pending.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0110,Transparency in public procurement improving under new regulations. Keep it up.,2022-07-29 00:34:45,Governance,Machakos,positive,SYNTHETIC_DEMO,transparency in public procurement improving under new regulations. keep it up.,0.0,0.781,0.219,0.4215,Positive,2022-07,Jul 2022,30
KE-0084,Violence at polling stations is shameful. Our democracy is under threat.,2022-07-29 02:44:10,Elections,Nairobi,negative,SYNTHETIC_DEMO,violence at polling stations is shameful. our democracy is under threat.,0.572,0.428,0.0,-0.8934,Negative,2022-07,Jul 2022,30
KE-0409,Banditry in Laikipia threatening lives and livelihoods. Enough is enough.,2022-07-29 03:54:36,Security,Nakuru,negative,SYNTHETIC_DEMO,banditry in laikipia threatening lives and livelihoods. enough is enough.,0.256,0.602,0.143,-0.3612,Negative,2022-07,Jul 2022,30
KE-0182,Ethics and Anti-Corruption Commission tables annual report to parliament.,2022-07-29 03:56:05,Governance,Kisumu,neutral,SYNTHETIC_DEMO,ethics and anti-corruption commission tables annual report to parliament.,0.0,1.0,0.0,0.0,Neutral,2022-07,Jul 2022,30
KE-0038,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-07-29 10:01:28,Elections,Nyeri,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-07,Jul 2022,30
KE-0454,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-07-29 14:55:33,Elections,Nyeri,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-07,Jul 2022,30
KE-0051,Voter turnout is impressive across the country. This is democracy at work.,2022-07-30 13:37:32,Elections,Nairobi,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-07,Jul 2022,30
KE-0337,Police deployment ahead of elections praised for professionalism. Calm maintained.,2022-07-31 20:11:23,Security,Kakamega,positive,SYNTHETIC_DEMO,police deployment ahead of elections praised for professionalism. calm maintained.,0.0,0.593,0.407,0.6705,Positive,2022-07,Jul 2022,30
KE-0402,Peaceful voting is a sign of maturity. Proud to be Kenyan today. #Uchaguzi2022,2022-08-01 03:38:07,Elections,Garissa,positive,SYNTHETIC_DEMO,peaceful voting is a sign of maturity. proud to be kenyan today. uchaguzi2022,0.0,0.636,0.364,0.743,Positive,2022-08,Aug 2022,31
KE-0480,Multi-agency security teams conducting patrols in volatile regions.,2022-08-01 06:10:51,Security,Kisumu,neutral,SYNTHETIC_DEMO,multi-agency security teams conducting patrols in volatile regions.,0.0,0.745,0.255,0.34,Positive,2022-08,Aug 2022,31
KE-0200,Fuel prices at an all-time high. The government must act now. #FuelCrisis,2022-08-01 06:39:50,Economy,Nyeri,negative,SYNTHETIC_DEMO,fuel prices at an all-time high. the government must act now. fuelcrisis,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,31
KE-0101,Crime wave in Mombasa Old Town worrying residents. Where is the state?,2022-08-01 18:32:12,Security,Garissa,negative,SYNTHETIC_DEMO,crime wave in mombasa old town worrying residents. where is the state?,0.371,0.629,0.0,-0.7096,Negative,2022-08,Aug 2022,31
KE-0045,Kenya's debt burden will cripple future generations. Reckless borrowing must stop.,2022-08-02 17:24:13,Economy,Mombasa,negative,SYNTHETIC_DEMO,kenya's debt burden will cripple future generations. reckless borrowing must stop.,0.595,0.405,0.0,-0.8519,Negative,2022-08,Aug 2022,31
KE-0413,Police deployment ahead of elections praised for professionalism. Calm maintained.,2022-08-02 17:39:27,Security,Kisumu,positive,SYNTHETIC_DEMO,police deployment ahead of elections praised for professionalism. calm maintained.,0.0,0.593,0.407,0.6705,Positive,2022-08,Aug 2022,31
KE-0243,Community policing initiatives reducing crime in Nairobi estates. Good progress.,2022-08-03 02:49:00,Security,Mombasa,positive,SYNTHETIC_DEMO,community policing initiatives reducing crime in nairobi estates. good progress.,0.216,0.432,0.352,0.296,Positive,2022-08,Aug 2022,31
KE-0155,IEBC has done a commendable job in voter registration. Democracy is winning! #Elections2022,2022-08-03 08:56:26,Elections,Nakuru,positive,SYNTHETIC_DEMO,iebc has done a commendable job in voter registration. democracy is winning! elections2022,0.0,0.765,0.235,0.5707,Positive,2022-08,Aug 2022,31
KE-0471,Banditry in Laikipia threatening lives and livelihoods. Enough is enough.,2022-08-03 09:45:07,Security,Machakos,negative,SYNTHETIC_DEMO,banditry in laikipia threatening lives and livelihoods. enough is enough.,0.256,0.602,0.143,-0.3612,Negative,2022-08,Aug 2022,31
KE-0175,Doctors still on strike after 3 weeks. Patients dying in hospital corridors.,2022-08-03 11:21:22,Healthcare,Eldoret,negative,SYNTHETIC_DEMO,doctors still on strike after 3 weeks. patients dying in hospital corridors.,0.12,0.88,0.0,-0.128,Negative,2022-08,Aug 2022,31
KE-0063,Corruption in government tenders is endemic. Nothing changes regardless of who wins.,2022-08-04 09:16:04,Governance,Garissa,negative,SYNTHETIC_DEMO,corruption in government tenders is endemic. nothing changes regardless of who wins.,0.0,0.654,0.346,0.6486,Positive,2022-08,Aug 2022,31
KE-0252,Presidential results will be announced within 7 days per constitutional requirement.,2022-08-05 00:46:12,Elections,Mombasa,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,31
KE-0014,KDF and NPS cooperation securing borders effectively. Kenya is safe.,2022-08-05 07:08:52,Security,Machakos,positive,SYNTHETIC_DEMO,kdf and nps cooperation securing borders effectively. kenya is safe.,0.0,0.464,0.536,0.7964,Positive,2022-08,Aug 2022,31
KE-0295,The electoral commission has failed Kenyans again. We demand accountability.,2022-08-06 01:31:52,Elections,Mombasa,negative,SYNTHETIC_DEMO,the electoral commission has failed kenyans again. we demand accountability.,0.375,0.625,0.0,-0.5859,Negative,2022-08,Aug 2022,31
KE-0348,Results coming in smoothly. The system is working. Trust the process. #KenyaVotes,2022-08-07 03:10:08,Elections,Garissa,positive,SYNTHETIC_DEMO,results coming in smoothly. the system is working. trust the process. kenyavotes,0.0,0.769,0.231,0.5106,Positive,2022-08,Aug 2022,31
KE-0463,NHIF coverage expansion reaches more households in rural Kenya. A step forward.,2022-08-07 09:49:01,Healthcare,Nyeri,positive,SYNTHETIC_DEMO,nhif coverage expansion reaches more households in rural kenya. a step forward.,0.0,0.902,0.098,0.0516,Positive,2022-08,Aug 2022,31
KE-0496,Voter turnout is impressive across the country. This is democracy at work.,2022-08-07 20:17:33,Elections,Eldoret,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-08,Aug 2022,31
KE-0366,The electoral commission has failed Kenyans again. We demand accountability.,2022-08-07 21:18:03,Elections,Kakamega,negative,SYNTHETIC_DEMO,the electoral commission has failed kenyans again. we demand accountability.,0.375,0.625,0.0,-0.5859,Negative,2022-08,Aug 2022,31
KE-0279,Results being delayed without explanation. What is IEBC hiding? #ElectionFraud,2022-08-07 22:23:43,Elections,Nyeri,negative,SYNTHETIC_DEMO,results being delayed without explanation. what is iebc hiding? electionfraud,0.339,0.661,0.0,-0.4767,Negative,2022-08,Aug 2022,31
KE-0114,County governors meet to discuss revenue sharing formula ahead of budget cycle.,2022-08-08 04:30:52,Governance,Machakos,neutral,SYNTHETIC_DEMO,county governors meet to discuss revenue sharing formula ahead of budget cycle.,0.0,0.797,0.203,0.4215,Positive,2022-08,Aug 2022,32
KE-0056,Kenya Power announces tariff review pending Energy Regulatory Commission approval.,2022-08-08 12:17:48,Economy,Machakos,neutral,SYNTHETIC_DEMO,kenya power announces tariff review pending energy regulatory commission approval.,0.0,0.606,0.394,0.6369,Positive,2022-08,Aug 2022,32
KE-0205,Corruption in government tenders is endemic. Nothing changes regardless of who wins.,2022-08-08 18:50:26,Governance,Eldoret,negative,SYNTHETIC_DEMO,corruption in government tenders is endemic. nothing changes regardless of who wins.,0.0,0.654,0.346,0.6486,Positive,2022-08,Aug 2022,32
KE-0126,IEBC cannot be trusted to deliver credible results. The system is rigged! #RiggedElections,2022-08-08 18:52:25,Elections,Kakamega,negative,SYNTHETIC_DEMO,iebc cannot be trusted to deliver credible results. the system is rigged! riggedelections,0.327,0.673,0.0,-0.6537,Negative,2022-08,Aug 2022,32
KE-0016,Ministry of Health launches malaria prevention campaign in lake region counties.,2022-08-09 06:30:04,Healthcare,Mombasa,neutral,SYNTHETIC_DEMO,ministry of health launches malaria prevention campaign in lake region counties.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,32
KE-0160,Voter turnout is impressive across the country. This is democracy at work.,2022-08-10 01:23:39,Elections,Eldoret,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-08,Aug 2022,32
KE-0383,Ministry of Health launches malaria prevention campaign in lake region counties.,2022-08-10 11:24:36,Healthcare,Machakos,neutral,SYNTHETIC_DEMO,ministry of health launches malaria prevention campaign in lake region counties.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,32
KE-0355,Tallying of results continues at constituency level. Updates pending.,2022-08-11 06:00:43,Elections,Thika,neutral,SYNTHETIC_DEMO,tallying of results continues at constituency level. updates pending.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,32
KE-0397,Ministry of Health launches malaria prevention campaign in lake region counties.,2022-08-11 08:44:30,Healthcare,Nakuru,neutral,SYNTHETIC_DEMO,ministry of health launches malaria prevention campaign in lake region counties.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,32
KE-0436,IEBC confirms voter turnout at 63% nationally as of midday.,2022-08-11 09:57:59,Elections,Garissa,neutral,SYNTHETIC_DEMO,iebc confirms voter turnout at 63% nationally as of midday.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,32
KE-0367,IEBC cannot be trusted to deliver credible results. The system is rigged! #RiggedElections,2022-08-12 23:53:51,Elections,Mombasa,negative,SYNTHETIC_DEMO,iebc cannot be trusted to deliver credible results. the system is rigged! riggedelections,0.327,0.673,0.0,-0.6537,Negative,2022-08,Aug 2022,32
KE-0149,The electoral process is transparent and credible. Kenyans deserve fair elections. #KenyaDecides2022,2022-08-13 02:13:37,Elections,Nyeri,positive,SYNTHETIC_DEMO,the electoral process is transparent and credible. kenyans deserve fair elections. kenyadecides2022,0.0,0.827,0.173,0.3182,Positive,2022-08,Aug 2022,32
KE-0009,Peaceful voting is a sign of maturity. Proud to be Kenyan today. #Uchaguzi2022,2022-08-13 05:18:43,Elections,Kakamega,positive,SYNTHETIC_DEMO,peaceful voting is a sign of maturity. proud to be kenyan today. uchaguzi2022,0.0,0.636,0.364,0.743,Positive,2022-08,Aug 2022,32
KE-0456,Transparency in public procurement improving under new regulations. Keep it up.,2022-08-13 06:27:19,Governance,Kakamega,positive,SYNTHETIC_DEMO,transparency in public procurement improving under new regulations. keep it up.,0.0,0.781,0.219,0.4215,Positive,2022-08,Aug 2022,32
KE-0055,Unemployment among youth remains at crisis levels. Nothing is being done.,2022-08-13 19:55:00,Economy,Kakamega,negative,SYNTHETIC_DEMO,unemployment among youth remains at crisis levels. nothing is being done.,0.438,0.562,0.0,-0.7906,Negative,2022-08,Aug 2022,32
KE-0181,Voter turnout is impressive across the country. This is democracy at work.,2022-08-14 05:16:39,Elections,Eldoret,positive,SYNTHETIC_DEMO,voter turnout is impressive across the country. this is democracy at work.,0.0,0.769,0.231,0.5106,Positive,2022-08,Aug 2022,32
KE-0365,Community policing initiatives reducing crime in Nairobi estates. Good progress.,2022-08-14 12:01:03,Security,Kisumu,positive,SYNTHETIC_DEMO,community policing initiatives reducing crime in nairobi estates. good progress.,0.216,0.432,0.352,0.296,Positive,2022-08,Aug 2022,32
KE-0166,Unemployment among youth remains at crisis levels. Nothing is being done.,2022-08-16 07:40:03,Economy,Eldoret,negative,SYNTHETIC_DEMO,unemployment among youth remains at crisis levels. nothing is being done.,0.438,0.562,0.0,-0.7906,Negative,2022-08,Aug 2022,33
KE-0222,Kenya's debt burden will cripple future generations. Reckless borrowing must stop.,2022-08-17 02:24:31,Economy,Garissa,negative,SYNTHETIC_DEMO,kenya's debt burden will cripple future generations. reckless borrowing must stop.,0.595,0.405,0.0,-0.8519,Negative,2022-08,Aug 2022,33
KE-0002,The electoral process is transparent and credible. Kenyans deserve fair elections. #KenyaDecides2022,2022-08-18 07:47:20,Elections,Garissa,positive,SYNTHETIC_DEMO,the electoral process is transparent and credible. kenyans deserve fair elections. kenyadecides2022,0.0,0.827,0.173,0.3182,Positive,2022-08,Aug 2022,33
KE-0236,Multi-agency security teams conducting patrols in volatile regions.,2022-08-19 13:22:06,Security,Thika,neutral,SYNTHETIC_DEMO,multi-agency security teams conducting patrols in volatile regions.,0.0,0.745,0.255,0.34,Positive,2022-08,Aug 2022,33
KE-0387,Central Bank holds base rate at 7.5%. MPC cites stable inflation outlook.,2022-08-22 23:21:42,Economy,Kisumu,neutral,SYNTHETIC_DEMO,central bank holds base rate at 7.5%. mpc cites stable inflation outlook.,0.0,0.833,0.167,0.296,Positive,2022-08,Aug 2022,34
KE-0163,Peaceful voting is a sign of maturity. Proud to be Kenyan today. #Uchaguzi2022,2022-08-23 11:01:08,Elections,Machakos,positive,SYNTHETIC_DEMO,peaceful voting is a sign of maturity. proud to be kenyan today. uchaguzi2022,0.0,0.636,0.364,0.743,Positive,2022-08,Aug 2022,34
KE-0286,Fuel prices at an all-time high. The government must act now. #FuelCrisis,2022-08-23 23:03:47,Economy,Nakuru,negative,SYNTHETIC_DEMO,fuel prices at an all-time high. the government must act now. fuelcrisis,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,34
KE-0432,County governors meet to discuss revenue sharing formula ahead of budget cycle.,2022-08-24 05:53:46,Governance,Nyeri,neutral,SYNTHETIC_DEMO,county governors meet to discuss revenue sharing formula ahead of budget cycle.,0.0,0.797,0.203,0.4215,Positive,2022-08,Aug 2022,34
KE-0122,New manufacturing jobs created in Nairobi corridor. Positive momentum for workers.,2022-08-24 07:19:45,Economy,Thika,positive,SYNTHETIC_DEMO,new manufacturing jobs created in nairobi corridor. positive momentum for workers.,0.0,0.616,0.384,0.6808,Positive,2022-08,Aug 2022,34
KE-0151,Results coming in smoothly. The system is working. Trust the process. #KenyaVotes,2022-08-24 11:17:24,Elections,Garissa,positive,SYNTHETIC_DEMO,results coming in smoothly. the system is working. trust the process. kenyavotes,0.0,0.769,0.231,0.5106,Positive,2022-08,Aug 2022,34
KE-0174,Cost of unga and basic commodities unbearable. Ordinary Kenyans are suffering.,2022-08-25 11:05:42,Economy,Mombasa,negative,SYNTHETIC_DEMO,cost of unga and basic commodities unbearable. ordinary kenyans are suffering.,0.237,0.763,0.0,-0.4767,Negative,2022-08,Aug 2022,34
KE-0026,Youth enterprise fund disbursements have helped thousands of small businesses.,2022-08-25 12:00:49,Economy,Eldoret,positive,SYNTHETIC_DEMO,youth enterprise fund disbursements have helped thousands of small businesses.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,34
KE-0254,Doctors still on strike after 3 weeks. Patients dying in hospital corridors.,2022-08-25 12:14:38,Healthcare,Kakamega,negative,SYNTHETIC_DEMO,doctors still on strike after 3 weeks. patients dying in hospital corridors.,0.12,0.88,0.0,-0.128,Negative,2022-08,Aug 2022,34
KE-0218,The electoral commission has failed Kenyans again. We demand accountability.,2022-08-25 22:22:41,Elections,Garissa,negative,SYNTHETIC_DEMO,the electoral commission has failed kenyans again. we demand accountability.,0.375,0.625,0.0,-0.5859,Negative,2022-08,Aug 2022,34
KE-0303,Observers from the AU and EU deployed to monitor the electoral process.,2022-08-26 03:09:42,Elections,Nakuru,neutral,SYNTHETIC_DEMO,observers from the au and eu deployed to monitor the electoral process.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,34
KE-0424,Ministry of Health launches malaria prevention campaign in lake region counties.,2022-08-26 06:30:31,Healthcare,Nakuru,neutral,SYNTHETIC_DEMO,ministry of health launches malaria prevention campaign in lake region counties.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,34
KE-0385,Inflation eroding purchasing power. The economy is failing ordinary people.,2022-08-26 07:20:05,Economy,Eldoret,negative,SYNTHETIC_DEMO,inflation eroding purchasing power. the economy is failing ordinary people.,0.268,0.732,0.0,-0.5106,Negative,2022-08,Aug 2022,34
KE-0062,Presidential results will be announced within 7 days per constitutional requirement.,2022-08-26 13:14:59,Elections,Garissa,neutral,SYNTHETIC_DEMO,presidential results will be announced within 7 days per constitutional requirement.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,34
KE-0349,Voter intimidation reported in several constituencies. This is unacceptable.,2022-08-26 15:06:31,Elections,Nyeri,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-08,Aug 2022,34
KE-0356,Unemployment among youth remains at crisis levels. Nothing is being done.,2022-08-26 15:46:19,Economy,Garissa,negative,SYNTHETIC_DEMO,unemployment among youth remains at crisis levels. nothing is being done.,0.438,0.562,0.0,-0.7906,Negative,2022-08,Aug 2022,34
KE-0284,IEBC cannot be trusted to deliver credible results. The system is rigged! #RiggedElections,2022-08-27 20:17:37,Elections,Mombasa,negative,SYNTHETIC_DEMO,iebc cannot be trusted to deliver credible results. the system is rigged! riggedelections,0.327,0.673,0.0,-0.6537,Negative,2022-08,Aug 2022,34
KE-0089,Voter intimidation reported in several constituencies. This is unacceptable.,2022-08-28 01:00:53,Elections,Machakos,negative,SYNTHETIC_DEMO,voter intimidation reported in several constituencies. this is unacceptable.,0.453,0.547,0.0,-0.7003,Negative,2022-08,Aug 2022,34
KE-0484,Tallying of results continues at constituency level. Updates pending.,2022-08-28 10:22:36,Elections,Nairobi,neutral,SYNTHETIC_DEMO,tallying of results continues at constituency level. updates pending.,0.0,1.0,0.0,0.0,Neutral,2022-08,Aug 2022,34
KE-0192,Al-Shabaab attacks in the North East continue. Government response inadequate.,2022-08-28 19:08:21,Security,Nyeri,negative,SYNTHETIC_DEMO,al-shabaab attacks in the north east continue. government response inadequate.,0.412,0.588,0.0,-0.6808,Negative,2022-08,Aug 2022,34
KE-0368,Results coming in smoothly. The system is working. Trust the process. #KenyaVotes,2022-08-29 01:11:17,Elections,Kakamega,positive,SYNTHETIC_DEMO,results coming in smoothly. the system is working. trust the process. kenyavotes,0.0,0.769,0.231,0.5106,Positive,2022-08,Aug 2022,35
KE-0396,Multi-agency security teams conducting patrols in volatile regions.,2022-08-29 16:21:22,Security,Kisumu,neutral,SYNTHETIC_DEMO,multi-agency security teams conducting patrols in volatile regions.,0.0,0.745,0.255,0.34,Positive,2022-08,Aug 2022,35
KE-0488,Cabinet approves National Development Plan 2022–2027. Implementation timelines unclear.,2022-08-29 16:46:34,Governance,Nakuru,neutral,SYNTHETIC_DEMO,cabinet approves national development plan 2022–2027. implementation timelines unclear.,0.171,0.598,0.231,0.1779,Positive,2022-08,Aug 2022,35
KE-0073,Crime wave in Mombasa Old Town worrying residents. Where is the state?,2022-08-30 00:59:04,Security,Thika,negative,SYNTHETIC_DEMO,crime wave in mombasa old town worrying residents. where is the state?,0.371,0.629,0.0,-0.7096,Negative,2022-08,Aug 2022,35
KE-0059,Nepotism in public service appointments is entrenched. Merit must prevail.,2022-08-30 05:37:25,Governance,Nairobi,negative,SYNTHETIC_DEMO,nepotism in public service appointments is entrenched. merit must prevail.,0.0,0.763,0.237,0.4215,Positive,2022-08,Aug 2022,35
KE-0120,Doctors still on strike after 3 weeks. Patients dying in hospital corridors.,2022-08-30 07:16:05,Healthcare,Nakuru,negative,SYNTHETIC_DEMO,doctors still on strike after 3 weeks. patients dying in hospital corridors.,0.12,0.88,0.0,-0.128,Negative,2022-08,Aug 2022,35
